"BehaviorSpace results (NetLogo 6.2.2)"
"Model_final-version.nlogo"
"3333_people_100pct_vacinated"
"02/01/2022 11:25:16:048 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-135","135","-135","135"
"[run number]","percentage-vacinated","Show-place-of-infection","crowd-size","[step]","r-number"
"2","100","false","3333","0","-0.004900490049004849"
"7","100","false","3333","0","-0.004900490049004849"
"5","100","false","3333","0","-0.004900490049004849"
"8","100","false","3333","0","-0.004900490049004849"
"3","100","false","3333","0","-0.004900490049004849"
"6","100","false","3333","0","-0.004900490049004849"
"9","100","false","3333","0","-0.004900490049004849"
"1","100","false","3333","0","-0.004900490049004849"
"10","100","false","3333","0","-0.004900490049004849"
"4","100","false","3333","0","-0.004900490049004849"
"3","100","false","3333","1","0.015101510151015154"
"10","100","false","3333","1","0.010101010101010152"
"6","100","false","3333","1","-0.004900490049004849"
"1","100","false","3333","1","1.0001000100015117E-4"
"4","100","false","3333","1","0.005100510051005152"
"8","100","false","3333","1","-0.004900490049004849"
"2","100","false","3333","1","-0.004900490049004849"
"7","100","false","3333","1","1.0001000100015117E-4"
"9","100","false","3333","1","1.0001000100015117E-4"
"5","100","false","3333","1","0.005100510051005152"
"1","100","false","3333","2","0.020102010201020155"
"6","100","false","3333","2","1.0001000100015117E-4"
"9","100","false","3333","2","1.0001000100015117E-4"
"3","100","false","3333","2","0.015101510151015154"
"8","100","false","3333","2","1.0001000100015117E-4"
"7","100","false","3333","2","0.015101510151015154"
"4","100","false","3333","2","0.010101010101010152"
"10","100","false","3333","2","0.020102010201020155"
"5","100","false","3333","2","0.015101510151015154"
"2","100","false","3333","2","0.005100510051005152"
"1","100","false","3333","3","0.03510351035103516"
"6","100","false","3333","3","1.0001000100015117E-4"
"3","100","false","3333","3","0.030103010301030155"
"8","100","false","3333","3","0.010101010101010152"
"4","100","false","3333","3","0.010101010101010152"
"9","100","false","3333","3","0.020102010201020155"
"7","100","false","3333","3","0.015101510151015154"
"10","100","false","3333","3","0.030103010301030155"
"2","100","false","3333","3","0.015101510151015154"
"5","100","false","3333","3","0.020102010201020155"
"1","100","false","3333","4","0.040104010401040155"
"3","100","false","3333","4","0.03510351035103516"
"8","100","false","3333","4","0.015101510151015154"
"4","100","false","3333","4","0.010101010101010152"
"6","100","false","3333","4","0.005100510051005152"
"7","100","false","3333","4","0.015101510151015154"
"9","100","false","3333","4","0.020102010201020155"
"2","100","false","3333","4","0.020102010201020155"
"10","100","false","3333","4","0.03510351035103516"
"5","100","false","3333","4","0.025102510251025154"
"3","100","false","3333","5","0.040104010401040155"
"1","100","false","3333","5","0.04510451045104516"
"6","100","false","3333","5","0.020102010201020155"
"9","100","false","3333","5","0.040104010401040155"
"8","100","false","3333","5","0.020102010201020155"
"4","100","false","3333","5","0.020102010201020155"
"7","100","false","3333","5","0.025102510251025154"
"10","100","false","3333","5","0.04510451045104516"
"2","100","false","3333","5","0.025102510251025154"
"5","100","false","3333","5","0.05010501050105016"
"1","100","false","3333","6","0.06010601060106016"
"6","100","false","3333","6","0.025102510251025154"
"3","100","false","3333","6","0.05010501050105016"
"8","100","false","3333","6","0.020102010201020155"
"7","100","false","3333","6","0.03510351035103516"
"4","100","false","3333","6","0.020102010201020155"
"9","100","false","3333","6","0.05010501050105016"
"10","100","false","3333","6","0.06510651065106517"
"2","100","false","3333","6","0.030103010301030155"
"5","100","false","3333","6","0.05010501050105016"
"1","100","false","3333","7","0.07010701070107016"
"6","100","false","3333","7","0.04510451045104516"
"3","100","false","3333","7","0.05010501050105016"
"8","100","false","3333","7","0.040104010401040155"
"4","100","false","3333","7","0.025102510251025154"
"9","100","false","3333","7","0.06010601060106016"
"7","100","false","3333","7","0.04510451045104516"
"10","100","false","3333","7","0.07010701070107016"
"2","100","false","3333","7","0.03510351035103516"
"5","100","false","3333","7","0.05010501050105016"
"1","100","false","3333","8","0.07010701070107016"
"6","100","false","3333","8","0.05010501050105016"
"3","100","false","3333","8","0.06510651065106517"
"8","100","false","3333","8","0.06510651065106517"
"4","100","false","3333","8","0.030103010301030155"
"9","100","false","3333","8","0.06010601060106016"
"1","100","false","3333","9","0.08510851085108516"
"10","100","false","3333","8","0.09010901090109016"
"7","100","false","3333","8","0.05010501050105016"
"2","100","false","3333","8","0.05010501050105016"
"5","100","false","3333","8","0.06510651065106517"
"6","100","false","3333","9","0.05010501050105016"
"3","100","false","3333","9","0.06510651065106517"
"4","100","false","3333","9","0.04510451045104516"
"8","100","false","3333","9","0.07010701070107016"
"1","100","false","3333","10","0.09510951095109517"
"10","100","false","3333","9","0.09510951095109517"
"7","100","false","3333","9","0.06010601060106016"
"9","100","false","3333","9","0.08010801080108017"
"2","100","false","3333","9","0.05010501050105016"
"5","100","false","3333","9","0.07510751075107516"
"6","100","false","3333","10","0.07510751075107516"
"3","100","false","3333","10","0.08510851085108516"
"4","100","false","3333","10","0.05010501050105016"
"1","100","false","3333","11","0.10511051105110517"
"10","100","false","3333","10","0.10511051105110517"
"7","100","false","3333","10","0.07510751075107516"
"8","100","false","3333","10","0.10011001100110016"
"9","100","false","3333","10","0.10011001100110016"
"5","100","false","3333","10","0.08510851085108516"
"2","100","false","3333","10","0.06010601060106016"
