"BehaviorSpace results (NetLogo 6.2.2)"
"Model_final-version.nlogo"
"5000_people_0pct_vacinated"
"01/31/2022 21:57:37:573 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-135","135","-135","135"
"[run number]","percentage-vacinated","Show-place-of-infection","crowd-size","[step]","r-number"
"5","0","false","5000","0","0"
"2","0","false","5000","0","0"
"6","0","false","5000","0","0"
"10","0","false","5000","0","0"
"8","0","false","5000","0","0"
"7","0","false","5000","0","0"
"9","0","false","5000","0","0"
"1","0","false","5000","0","0"
"3","0","false","5000","0","0"
"4","0","false","5000","0","0"
"1","0","false","5000","1","0.043333333333333335"
"4","0","false","5000","1","0.05333333333333334"
"3","0","false","5000","1","0.03666666666666667"
"6","0","false","5000","1","0.04666666666666667"
"7","0","false","5000","1","0.043333333333333335"
"8","0","false","5000","1","0.05"
"5","0","false","5000","1","0.05333333333333334"
"10","0","false","5000","1","0.04"
"2","0","false","5000","1","0.05"
"9","0","false","5000","1","0.04666666666666667"
"1","0","false","5000","2","0.10333333333333333"
"7","0","false","5000","2","0.08333333333333333"
"3","0","false","5000","2","0.09"
"5","0","false","5000","2","0.10333333333333333"
"4","0","false","5000","2","0.1"
"8","0","false","5000","2","0.11"
"6","0","false","5000","2","0.11"
"2","0","false","5000","2","0.09666666666666666"
"10","0","false","5000","2","0.08"
"9","0","false","5000","2","0.11666666666666667"
"1","0","false","5000","3","0.15333333333333332"
"5","0","false","5000","3","0.14"
"7","0","false","5000","3","0.14"
"3","0","false","5000","3","0.13333333333333333"
"4","0","false","5000","3","0.13333333333333333"
"8","0","false","5000","3","0.16666666666666666"
"10","0","false","5000","3","0.13"
"6","0","false","5000","3","0.16"
"2","0","false","5000","3","0.15333333333333332"
"9","0","false","5000","3","0.17"
"1","0","false","5000","4","0.21666666666666667"
"5","0","false","5000","4","0.17666666666666667"
"3","0","false","5000","4","0.20666666666666667"
"4","0","false","5000","4","0.19333333333333333"
"8","0","false","5000","4","0.19666666666666666"
"7","0","false","5000","4","0.19"
"6","0","false","5000","4","0.19666666666666666"
"2","0","false","5000","4","0.21333333333333335"
"10","0","false","5000","4","0.19"
