"BehaviorSpace results (NetLogo 6.2.2)"
"Model_final-version.nlogo"
"10000_people_100pct_vacinated"
"01/31/2022 19:57:32:154 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-135","135","-135","135"
"[run number]","percentage-vacinated","Show-place-of-infection","crowd-size","[step]","r-number"
"4","100","false","10000","15","0.42"
"8","100","false","10000","14","0.36"
"9","100","false","10000","15","0.38"
"1","100","false","10000","15","0.44166666666666665"
"5","100","false","10000","16","0.43666666666666665"
"10","100","false","10000","15","0.4033333333333333"
"6","100","false","10000","15","0.49333333333333335"
"2","100","false","10000","15","0.395"
"7","100","false","10000","15","0.44333333333333336"
"4","100","false","10000","16","0.455"
"3","100","false","10000","15","0.445"
"8","100","false","10000","15","0.39"
"9","100","false","10000","16","0.4166666666666667"
"1","100","false","10000","16","0.4866666666666667"
"5","100","false","10000","17","0.4666666666666667"
"10","100","false","10000","16","0.455"
"6","100","false","10000","16","0.5233333333333333"
"2","100","false","10000","16","0.44333333333333336"
"7","100","false","10000","16","0.485"
"4","100","false","10000","17","0.48333333333333334"
"3","100","false","10000","16","0.4816666666666667"
"9","100","false","10000","17","0.4583333333333333"
"8","100","false","10000","16","0.41833333333333333"
"1","100","false","10000","17","0.5183333333333333"
"5","100","false","10000","18","0.49333333333333335"
"10","100","false","10000","17","0.49166666666666664"
"6","100","false","10000","17","0.56"
"4","100","false","10000","18","0.5283333333333333"
"2","100","false","10000","17","0.4716666666666667"
"7","100","false","10000","17","0.5166666666666667"
"3","100","false","10000","17","0.53"
"9","100","false","10000","18","0.51"
"8","100","false","10000","17","0.47"
"1","100","false","10000","18","0.5516666666666666"
"5","100","false","10000","19","0.52"
"10","100","false","10000","18","0.52"
"6","100","false","10000","18","0.6116666666666667"
"4","100","false","10000","19","0.5716666666666667"
"7","100","false","10000","18","0.57"
"2","100","false","10000","18","0.5016666666666667"
"3","100","false","10000","18","0.59"
"1","100","false","10000","19","0.5966666666666667"
"8","100","false","10000","18","0.515"
"9","100","false","10000","19","0.5483333333333333"
"10","100","false","10000","19","0.5483333333333333"
"5","100","false","10000","20","0.5666666666666667"
"6","100","false","10000","19","0.66"
"4","100","false","10000","20","0.625"
"7","100","false","10000","19","0.605"
"2","100","false","10000","19","0.5433333333333333"
"3","100","false","10000","19","0.635"
"1","100","false","10000","20","0.6216666666666667"
"8","100","false","10000","19","0.545"
