"BehaviorSpace results (NetLogo 6.2.2)"
"Model_final-version.nlogo"
"2500_people_100pct_vacinated"
"02/01/2022 12:01:14:671 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-135","135","-135","135"
"[run number]","percentage-vacinated","Show-place-of-infection","crowd-size","[step]","r-number"
"6","100","false","2500","0","0"
"5","100","false","2500","0","0"
"9","100","false","2500","0","0"
"7","100","false","2500","0","0"
"10","100","false","2500","0","0"
"2","100","false","2500","0","0"
"8","100","false","2500","0","0"
"3","100","false","2500","0","0"
"4","100","false","2500","0","0"
"1","100","false","2500","0","0"
"8","100","false","2500","1","0.006666666666666667"
"1","100","false","2500","1","0"
"7","100","false","2500","1","0"
"9","100","false","2500","1","0"
"6","100","false","2500","1","0"
"4","100","false","2500","1","0"
"3","100","false","2500","1","0"
"5","100","false","2500","1","0"
"10","100","false","2500","1","0.02"
"2","100","false","2500","1","0.02"
"8","100","false","2500","2","0.013333333333333334"
"1","100","false","2500","2","0"
"7","100","false","2500","2","0"
"9","100","false","2500","2","0.013333333333333334"
"6","100","false","2500","2","0.006666666666666667"
"4","100","false","2500","2","0.02666666666666667"
"3","100","false","2500","2","0"
"5","100","false","2500","2","0"
"10","100","false","2500","2","0.02666666666666667"
"2","100","false","2500","2","0.03333333333333333"
"8","100","false","2500","3","0.02666666666666667"
"1","100","false","2500","3","0"
"6","100","false","2500","3","0.013333333333333334"
"9","100","false","2500","3","0.02"
"3","100","false","2500","3","0.006666666666666667"
"7","100","false","2500","3","0"
"5","100","false","2500","3","0"
"10","100","false","2500","3","0.02666666666666667"
"4","100","false","2500","3","0.03333333333333333"
"2","100","false","2500","3","0.04666666666666667"
"8","100","false","2500","4","0.04"
"6","100","false","2500","4","0.02666666666666667"
"1","100","false","2500","4","0.013333333333333334"
"3","100","false","2500","4","0.006666666666666667"
"9","100","false","2500","4","0.03333333333333333"
"7","100","false","2500","4","0"
"10","100","false","2500","4","0.04"
"5","100","false","2500","4","0"
"4","100","false","2500","4","0.04"
"2","100","false","2500","4","0.04666666666666667"
"8","100","false","2500","5","0.04"
"3","100","false","2500","5","0.013333333333333334"
"1","100","false","2500","5","0.02"
"9","100","false","2500","5","0.03333333333333333"
"6","100","false","2500","5","0.03333333333333333"
"10","100","false","2500","5","0.05333333333333334"
"7","100","false","2500","5","0.006666666666666667"
"5","100","false","2500","5","0.013333333333333334"
"8","100","false","2500","6","0.04"
"4","100","false","2500","5","0.04666666666666667"
"3","100","false","2500","6","0.02"
"2","100","false","2500","5","0.04666666666666667"
