"BehaviorSpace results (NetLogo 6.2.2)"
"Model_final-version.nlogo"
"3333_people_0pct_vacinated"
"02/01/2022 09:53:57:806 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-135","135","-135","135"
"[run number]","percentage-vacinated","Show-place-of-infection","crowd-size","[step]","r-number"
"9","0","false","3333","0","-0.004900490049004849"
"7","0","false","3333","0","-0.004900490049004849"
"8","0","false","3333","0","-0.004900490049004849"
"6","0","false","3333","0","-0.004900490049004849"
"10","0","false","3333","0","-0.004900490049004849"
"2","0","false","3333","0","-0.004900490049004849"
"4","0","false","3333","0","-0.004900490049004849"
"3","0","false","3333","0","-0.004900490049004849"
"5","0","false","3333","0","-0.004900490049004849"
"1","0","false","3333","0","-0.004900490049004849"
"1","0","false","3333","1","0.03510351035103516"
"9","0","false","3333","1","0.030103010301030155"
"4","0","false","3333","1","0.015101510151015154"
"7","0","false","3333","1","0.040104010401040155"
"8","0","false","3333","1","0.020102010201020155"
"6","0","false","3333","1","0.025102510251025154"
"10","0","false","3333","1","0.015101510151015154"
"3","0","false","3333","1","0.025102510251025154"
"5","0","false","3333","1","0.025102510251025154"
"2","0","false","3333","1","0.03510351035103516"
"1","0","false","3333","2","0.06510651065106517"
"8","0","false","3333","2","0.04510451045104516"
"4","0","false","3333","2","0.04510451045104516"
"10","0","false","3333","2","0.03510351035103516"
"9","0","false","3333","2","0.06510651065106517"
"7","0","false","3333","2","0.08510851085108516"
"6","0","false","3333","2","0.04510451045104516"
"5","0","false","3333","2","0.06510651065106517"
"3","0","false","3333","2","0.055105510551055156"
"2","0","false","3333","2","0.055105510551055156"
"1","0","false","3333","3","0.08510851085108516"
"8","0","false","3333","3","0.10511051105110517"
"4","0","false","3333","3","0.07010701070107016"
"5","0","false","3333","3","0.10011001100110016"
"3","0","false","3333","3","0.08010801080108017"
"10","0","false","3333","3","0.05010501050105016"
"9","0","false","3333","3","0.07010701070107016"
"7","0","false","3333","3","0.10011001100110016"
"6","0","false","3333","3","0.08010801080108017"
"2","0","false","3333","3","0.08510851085108516"
"1","0","false","3333","4","0.14011401140114016"
"8","0","false","3333","4","0.12011201120112017"
"4","0","false","3333","4","0.10511051105110517"
"3","0","false","3333","4","0.09510951095109517"
"10","0","false","3333","4","0.07010701070107016"
"9","0","false","3333","4","0.09510951095109517"
"7","0","false","3333","4","0.1701170117011702"
"5","0","false","3333","4","0.13011301130113018"
"6","0","false","3333","4","0.12011201120112017"
"2","0","false","3333","4","0.12011201120112017"
"8","0","false","3333","5","0.16011601160116018"
"1","0","false","3333","5","0.16011601160116018"
"3","0","false","3333","5","0.14511451145114518"
"10","0","false","3333","5","0.09510951095109517"
"7","0","false","3333","5","0.21012101210121018"
"9","0","false","3333","5","0.13511351135113517"
"4","0","false","3333","5","0.15511551155115516"
"5","0","false","3333","5","0.16011601160116018"
"6","0","false","3333","5","0.15511551155115516"
"8","0","false","3333","6","0.19011901190119018"
"2","0","false","3333","5","0.16011601160116018"
"1","0","false","3333","6","0.2001200120012002"
"10","0","false","3333","6","0.12511251125112516"
"3","0","false","3333","6","0.16511651165116517"
"4","0","false","3333","6","0.17511751175117518"
"7","0","false","3333","6","0.26012601260126017"
"5","0","false","3333","6","0.21012101210121018"
"9","0","false","3333","6","0.18011801180118017"
"8","0","false","3333","7","0.24012401240124018"
"6","0","false","3333","6","0.17511751175117518"
"2","0","false","3333","6","0.19011901190119018"
"1","0","false","3333","7","0.2351235123512352"
"3","0","false","3333","7","0.20512051205120518"
"4","0","false","3333","7","0.1851185118511852"
"7","0","false","3333","7","0.3001300130013002"
"10","0","false","3333","7","0.1701170117011702"
"5","0","false","3333","7","0.2351235123512352"
"9","0","false","3333","7","0.2151215121512152"
"8","0","false","3333","8","0.2651265126512652"
"6","0","false","3333","7","0.2151215121512152"
"2","0","false","3333","7","0.20512051205120518"
"1","0","false","3333","8","0.2801280128012802"
"3","0","false","3333","8","0.24012401240124018"
"5","0","false","3333","8","0.2501250125012502"
"7","0","false","3333","8","0.3301330133013302"
"4","0","false","3333","8","0.2301230123012302"
"10","0","false","3333","8","0.2301230123012302"
"8","0","false","3333","9","0.3001300130013002"
"9","0","false","3333","8","0.2351235123512352"
"6","0","false","3333","8","0.2501250125012502"
"3","0","false","3333","9","0.2901290129012902"
"2","0","false","3333","8","0.22012201220122019"
"1","0","false","3333","9","0.3201320132013202"
"5","0","false","3333","9","0.2951295129512952"
"7","0","false","3333","9","0.3501350135013502"
"4","0","false","3333","9","0.2701270127012702"
"10","0","false","3333","9","0.2551255125512552"
"8","0","false","3333","10","0.3451345134513452"
"6","0","false","3333","9","0.3201320132013202"
"9","0","false","3333","9","0.27512751275127517"
"3","0","false","3333","10","0.3051305130513052"
"5","0","false","3333","10","0.3301330133013302"
"7","0","false","3333","10","0.3801380138013802"
"1","0","false","3333","10","0.3351335133513352"
"2","0","false","3333","9","0.2651265126512652"
"10","0","false","3333","10","0.3051305130513052"
"4","0","false","3333","10","0.3251325132513252"
"8","0","false","3333","11","0.4051405140514052"
"6","0","false","3333","10","0.3651365136513652"
"9","0","false","3333","10","0.3451345134513452"
"3","0","false","3333","11","0.3251325132513252"
"7","0","false","3333","11","0.4201420142014202"
"5","0","false","3333","11","0.3801380138013802"
"1","0","false","3333","11","0.3651365136513652"
"2","0","false","3333","10","0.3051305130513052"
"10","0","false","3333","11","0.3751375137513752"
"4","0","false","3333","11","0.3701370137013702"
"8","0","false","3333","12","0.4451445144514452"
"6","0","false","3333","11","0.41014101410141024"
"9","0","false","3333","11","0.3851385138513852"
"3","0","false","3333","12","0.3751375137513752"
"7","0","false","3333","12","0.4651465146514652"
"5","0","false","3333","12","0.4151415141514152"
"2","0","false","3333","11","0.3601360136013602"
"1","0","false","3333","12","0.39513951395139524"
"10","0","false","3333","12","0.4151415141514152"
"8","0","false","3333","13","0.48514851485148525"
"3","0","false","3333","13","0.41014101410141024"
"4","0","false","3333","12","0.41014101410141024"
"6","0","false","3333","12","0.45514551455145524"
"9","0","false","3333","12","0.4201420142014202"
"7","0","false","3333","13","0.5001500150015002"
"5","0","false","3333","13","0.4451445144514452"
"1","0","false","3333","13","0.4601460146014602"
"2","0","false","3333","12","0.4151415141514152"
"10","0","false","3333","13","0.48514851485148525"
"8","0","false","3333","14","0.5451545154515453"
"3","0","false","3333","14","0.4351435143514352"
"4","0","false","3333","13","0.45514551455145524"
"9","0","false","3333","13","0.44014401440144024"
"7","0","false","3333","14","0.5451545154515453"
"6","0","false","3333","13","0.5201520152015202"
"1","0","false","3333","14","0.49514951495149523"
"5","0","false","3333","14","0.4901490149014902"
"2","0","false","3333","13","0.4451445144514452"
"3","0","false","3333","15","0.4801480148014802"
"10","0","false","3333","14","0.5301530153015303"
"9","0","false","3333","14","0.49514951495149523"
"8","0","false","3333","15","0.5901590159015903"
"7","0","false","3333","15","0.5751575157515753"
"4","0","false","3333","14","0.5101510151015102"
"6","0","false","3333","14","0.5651565156515652"
"1","0","false","3333","15","0.5251525152515252"
"5","0","false","3333","15","0.5351535153515352"
"2","0","false","3333","14","0.4801480148014802"
"3","0","false","3333","16","0.5151515151515152"
"8","0","false","3333","16","0.6351635163516353"
"10","0","false","3333","15","0.5801580158015802"
"1","0","false","3333","16","0.5451545154515453"
"9","0","false","3333","15","0.5551555155515553"
"6","0","false","3333","15","0.6051605160516053"
"4","0","false","3333","15","0.5451545154515453"
"7","0","false","3333","16","0.6151615161516153"
"5","0","false","3333","16","0.5751575157515753"
"3","0","false","3333","17","0.5601560156015603"
"8","0","false","3333","17","0.6851685168516852"
"2","0","false","3333","15","0.5251525152515252"
"1","0","false","3333","17","0.5701570157015703"
"9","0","false","3333","16","0.5851585158515853"
"10","0","false","3333","16","0.6401640164016402"
"7","0","false","3333","17","0.6551655165516552"
"6","0","false","3333","16","0.6351635163516353"
"4","0","false","3333","16","0.5851585158515853"
"5","0","false","3333","17","0.6351635163516353"
"8","0","false","3333","18","0.7451745174517452"
"1","0","false","3333","18","0.6251625162516252"
"3","0","false","3333","18","0.5951595159515952"
"2","0","false","3333","16","0.5451545154515453"
"7","0","false","3333","18","0.7001700170017002"
"9","0","false","3333","17","0.6401640164016402"
"6","0","false","3333","17","0.6651665166516653"
"10","0","false","3333","17","0.6901690169016903"
"4","0","false","3333","17","0.6351635163516353"
"5","0","false","3333","18","0.6951695169516953"
"1","0","false","3333","19","0.6801680168016803"
"8","0","false","3333","19","0.7751775177517752"
"7","0","false","3333","19","0.7451745174517452"
"3","0","false","3333","19","0.6501650165016503"
"6","0","false","3333","18","0.7001700170017002"
"2","0","false","3333","17","0.6001600160016003"
"9","0","false","3333","18","0.6801680168016803"
"10","0","false","3333","18","0.7251725172517253"
"4","0","false","3333","18","0.6701670167016702"
"5","0","false","3333","19","0.7351735173517353"
"8","0","false","3333","20","0.8551855185518553"
"1","0","false","3333","20","0.7301730173017302"
"2","0","false","3333","18","0.6501650165016503"
"7","0","false","3333","20","0.8001800180018003"
"3","0","false","3333","20","0.6951695169516953"
"6","0","false","3333","19","0.7401740174017403"
"9","0","false","3333","19","0.7151715171517152"
"10","0","false","3333","19","0.7751775177517752"
"4","0","false","3333","19","0.7151715171517152"
"5","0","false","3333","20","0.7901790179017902"
"8","0","false","3333","21","0.9101910191019102"
"1","0","false","3333","21","0.8201820182018202"
"7","0","false","3333","21","0.8151815181518153"
"6","0","false","3333","20","0.7751775177517752"
"2","0","false","3333","19","0.6751675167516753"
"3","0","false","3333","21","0.7451745174517452"
"9","0","false","3333","20","0.7701770177017703"
"10","0","false","3333","20","0.8051805180518052"
"4","0","false","3333","20","0.7501750175017503"
"5","0","false","3333","21","0.8401840184018403"
"8","0","false","3333","22","0.9751975197519753"
"1","0","false","3333","22","0.8551855185518553"
"7","0","false","3333","22","0.8651865186518652"
"6","0","false","3333","21","0.8301830183018303"
"3","0","false","3333","22","0.8351835183518352"
"2","0","false","3333","20","0.7151715171517152"
"9","0","false","3333","21","0.8201820182018202"
"10","0","false","3333","21","0.8851885188518853"
"5","0","false","3333","22","0.8751875187518753"
"4","0","false","3333","21","0.8001800180018003"
"8","0","false","3333","23","1.0302030203020303"
"7","0","false","3333","23","0.8951895189518952"
"1","0","false","3333","23","0.9101910191019102"
"6","0","false","3333","22","0.8651865186518652"
"3","0","false","3333","23","0.9151915191519153"
"2","0","false","3333","21","0.7651765176517653"
"10","0","false","3333","22","0.9101910191019102"
"9","0","false","3333","22","0.8451845184518453"
"5","0","false","3333","23","0.9451945194519453"
"7","0","false","3333","24","0.9451945194519453"
"8","0","false","3333","24","1.1052105210521053"
"4","0","false","3333","22","0.8401840184018403"
"1","0","false","3333","24","0.9451945194519453"
"6","0","false","3333","23","0.9001900190019003"
"3","0","false","3333","24","0.9551955195519553"
"10","0","false","3333","23","0.9851985198519853"
"2","0","false","3333","22","0.8151815181518153"
"9","0","false","3333","23","0.9051905190519053"
"5","0","false","3333","24","1.0102010201020104"
"7","0","false","3333","25","1.0302030203020303"
"1","0","false","3333","25","1.0152015201520153"
"8","0","false","3333","25","1.1752175217521754"
"6","0","false","3333","24","0.9801980198019803"
"4","0","false","3333","23","0.9251925192519252"
"3","0","false","3333","25","1.0102010201020104"
"10","0","false","3333","24","1.0702070207020704"
"9","0","false","3333","24","0.9401940194019403"
"2","0","false","3333","23","0.8751875187518753"
"1","0","false","3333","26","1.0602060206020603"
"7","0","false","3333","26","1.0752075207520753"
"8","0","false","3333","26","1.2452245224522454"
"6","0","false","3333","25","1.0352035203520353"
"5","0","false","3333","25","1.0552055205520554"
"4","0","false","3333","24","0.9851985198519853"
"10","0","false","3333","25","1.1102110211021103"
"3","0","false","3333","26","1.0852085208520854"
"9","0","false","3333","25","0.9751975197519753"
"8","0","false","3333","27","1.2952295229522952"
"7","0","false","3333","27","1.1152115211521154"
"1","0","false","3333","27","1.1452145214521454"
"2","0","false","3333","24","0.9251925192519252"
"6","0","false","3333","26","1.1252125212521253"
"5","0","false","3333","26","1.1252125212521253"
"10","0","false","3333","26","1.1702170217021703"
"3","0","false","3333","27","1.1052105210521053"
"4","0","false","3333","25","1.0552055205520554"
"9","0","false","3333","26","1.0352035203520353"
"8","0","false","3333","28","1.3702370237023702"
"1","0","false","3333","28","1.2352235223522354"
"7","0","false","3333","28","1.1752175217521754"
"2","0","false","3333","25","0.9701970197019703"
"6","0","false","3333","27","1.2202220222022204"
"5","0","false","3333","27","1.1802180218021803"
"10","0","false","3333","27","1.2252225222522253"
"3","0","false","3333","28","1.1752175217521754"
"4","0","false","3333","26","1.1402140214021403"
"8","0","false","3333","29","1.4552455245524551"
"9","0","false","3333","27","1.1052105210521053"
"7","0","false","3333","29","1.2552255225522553"
"1","0","false","3333","29","1.2852285228522853"
"6","0","false","3333","28","1.2702270227022703"
"2","0","false","3333","26","1.0202020202020203"
"3","0","false","3333","29","1.2352235223522354"
"10","0","false","3333","28","1.2752275227522754"
"5","0","false","3333","28","1.2552255225522553"
"8","0","false","3333","30","1.5502550255025502"
"9","0","false","3333","28","1.1502150215021503"
"4","0","false","3333","27","1.2152215221522153"
"7","0","false","3333","30","1.3202320232023201"
"1","0","false","3333","30","1.3452345234523453"
"6","0","false","3333","29","1.3402340234023402"
"10","0","false","3333","29","1.3352335233523351"
"8","0","false","3333","31","1.6252625262526252"
"2","0","false","3333","27","1.0952095209520953"
"3","0","false","3333","30","1.3602360236023603"
"5","0","false","3333","29","1.3002300230023003"
"9","0","false","3333","29","1.2052205220522054"
"4","0","false","3333","28","1.3152315231523153"
"1","0","false","3333","31","1.4052405240524053"
"7","0","false","3333","31","1.4052405240524053"
"6","0","false","3333","30","1.4302430243024302"
"8","0","false","3333","32","1.6602660266026603"
"10","0","false","3333","30","1.3752375237523753"
"2","0","false","3333","28","1.1552155215521553"
"3","0","false","3333","31","1.4452445244524452"
"5","0","false","3333","30","1.3552355235523552"
"4","0","false","3333","29","1.3752375237523753"
"9","0","false","3333","30","1.2802280228022802"
"1","0","false","3333","32","1.4602460246024602"
"7","0","false","3333","32","1.5102510251025103"
"6","0","false","3333","31","1.5152515251525152"
"8","0","false","3333","33","1.7402740274027402"
"3","0","false","3333","32","1.4852485248524852"
"2","0","false","3333","29","1.2002200220022003"
"10","0","false","3333","31","1.4652465246524653"
"5","0","false","3333","31","1.4202420242024203"
