"BehaviorSpace results (NetLogo 6.2.2)"
"Model_final-version.nlogo"
"2000_people_70.6pct_vacinated"
"02/01/2022 13:19:02:751 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-135","135","-135","135"
"[run number]","percentage-vacinated","Show-place-of-infection","crowd-size","[step]","r-number"
"5","70.6","false","2000","0","0"
"6","70.6","false","2000","0","0"
"9","70.6","false","2000","0","0"
"8","70.6","false","2000","0","0"
"3","70.6","false","2000","0","0"
"10","70.6","false","2000","0","0"
"1","70.6","false","2000","0","0"
"2","70.6","false","2000","0","0"
"4","70.6","false","2000","0","0"
"7","70.6","false","2000","0","0"
"5","70.6","false","2000","1","0.008333333333333333"
"3","70.6","false","2000","1","0"
"8","70.6","false","2000","1","0.016666666666666666"
"7","70.6","false","2000","1","0"
"9","70.6","false","2000","1","0.016666666666666666"
"4","70.6","false","2000","1","0.016666666666666666"
"10","70.6","false","2000","1","0"
"1","70.6","false","2000","1","0.008333333333333333"
"6","70.6","false","2000","1","0.008333333333333333"
"2","70.6","false","2000","1","0.016666666666666666"
"10","70.6","false","2000","2","0.016666666666666666"
"5","70.6","false","2000","2","0.008333333333333333"
"1","70.6","false","2000","2","0.016666666666666666"
"3","70.6","false","2000","2","0"
"4","70.6","false","2000","2","0.016666666666666666"
"9","70.6","false","2000","2","0.025"
"7","70.6","false","2000","2","0.025"
"8","70.6","false","2000","2","0.025"
"2","70.6","false","2000","2","0.03333333333333333"
"6","70.6","false","2000","2","0.008333333333333333"
"1","70.6","false","2000","3","0.025"
"10","70.6","false","2000","3","0.025"
"5","70.6","false","2000","3","0.025"
"3","70.6","false","2000","3","0.008333333333333333"
"4","70.6","false","2000","3","0.025"
"2","70.6","false","2000","3","0.041666666666666664"
"9","70.6","false","2000","3","0.05"
"6","70.6","false","2000","3","0.016666666666666666"
"7","70.6","false","2000","3","0.05"
"8","70.6","false","2000","3","0.03333333333333333"
"5","70.6","false","2000","4","0.03333333333333333"
"10","70.6","false","2000","4","0.025"
"3","70.6","false","2000","4","0.025"
"9","70.6","false","2000","4","0.058333333333333334"
"1","70.6","false","2000","4","0.03333333333333333"
"6","70.6","false","2000","4","0.025"
"4","70.6","false","2000","4","0.025"
"2","70.6","false","2000","4","0.06666666666666667"
"7","70.6","false","2000","4","0.05"
"8","70.6","false","2000","4","0.03333333333333333"
"10","70.6","false","2000","5","0.03333333333333333"
"5","70.6","false","2000","5","0.06666666666666667"
"1","70.6","false","2000","5","0.03333333333333333"
"6","70.6","false","2000","5","0.025"
"9","70.6","false","2000","5","0.058333333333333334"
"3","70.6","false","2000","5","0.041666666666666664"
"4","70.6","false","2000","5","0.05"
"2","70.6","false","2000","5","0.08333333333333333"
"8","70.6","false","2000","5","0.03333333333333333"
"7","70.6","false","2000","5","0.05"
"5","70.6","false","2000","6","0.06666666666666667"
"10","70.6","false","2000","6","0.041666666666666664"
"6","70.6","false","2000","6","0.05"
"4","70.6","false","2000","6","0.058333333333333334"
"1","70.6","false","2000","6","0.041666666666666664"
"9","70.6","false","2000","6","0.058333333333333334"
"8","70.6","false","2000","6","0.03333333333333333"
"2","70.6","false","2000","6","0.08333333333333333"
"3","70.6","false","2000","6","0.06666666666666667"
"7","70.6","false","2000","6","0.058333333333333334"
"10","70.6","false","2000","7","0.05"
"5","70.6","false","2000","7","0.08333333333333333"
"4","70.6","false","2000","7","0.075"
"6","70.6","false","2000","7","0.06666666666666667"
"8","70.6","false","2000","7","0.058333333333333334"
"1","70.6","false","2000","7","0.041666666666666664"
"9","70.6","false","2000","7","0.058333333333333334"
"2","70.6","false","2000","7","0.09166666666666666"
"3","70.6","false","2000","7","0.075"
"10","70.6","false","2000","8","0.075"
"7","70.6","false","2000","7","0.06666666666666667"
"5","70.6","false","2000","8","0.1"
"4","70.6","false","2000","8","0.08333333333333333"
"6","70.6","false","2000","8","0.075"
"8","70.6","false","2000","8","0.058333333333333334"
"1","70.6","false","2000","8","0.041666666666666664"
"9","70.6","false","2000","8","0.058333333333333334"
"3","70.6","false","2000","8","0.08333333333333333"
"2","70.6","false","2000","8","0.10833333333333334"
"10","70.6","false","2000","9","0.08333333333333333"
"4","70.6","false","2000","9","0.1"
"7","70.6","false","2000","8","0.09166666666666666"
"6","70.6","false","2000","9","0.08333333333333333"
"5","70.6","false","2000","9","0.10833333333333334"
"8","70.6","false","2000","9","0.058333333333333334"
"1","70.6","false","2000","9","0.05"
"9","70.6","false","2000","9","0.06666666666666667"
"3","70.6","false","2000","9","0.1"
"10","70.6","false","2000","10","0.1"
"4","70.6","false","2000","10","0.1"
"2","70.6","false","2000","9","0.13333333333333333"
"6","70.6","false","2000","10","0.1"
"7","70.6","false","2000","9","0.1"
"5","70.6","false","2000","10","0.125"
"8","70.6","false","2000","10","0.075"
"3","70.6","false","2000","10","0.10833333333333334"
"1","70.6","false","2000","10","0.05"
"9","70.6","false","2000","10","0.075"
"10","70.6","false","2000","11","0.11666666666666667"
"4","70.6","false","2000","11","0.11666666666666667"
"5","70.6","false","2000","11","0.13333333333333333"
"7","70.6","false","2000","10","0.1"
"6","70.6","false","2000","11","0.10833333333333334"
"2","70.6","false","2000","10","0.14166666666666666"
"8","70.6","false","2000","11","0.08333333333333333"
"1","70.6","false","2000","11","0.058333333333333334"
"3","70.6","false","2000","11","0.125"
"9","70.6","false","2000","11","0.1"
"10","70.6","false","2000","12","0.125"
"5","70.6","false","2000","12","0.15833333333333333"
"4","70.6","false","2000","12","0.14166666666666666"
"6","70.6","false","2000","12","0.11666666666666667"
"2","70.6","false","2000","11","0.15"
"7","70.6","false","2000","11","0.125"
"1","70.6","false","2000","12","0.06666666666666667"
"8","70.6","false","2000","12","0.09166666666666666"
"9","70.6","false","2000","12","0.10833333333333334"
"3","70.6","false","2000","12","0.14166666666666666"
"10","70.6","false","2000","13","0.14166666666666666"
"5","70.6","false","2000","13","0.16666666666666666"
"2","70.6","false","2000","12","0.18333333333333332"
"4","70.6","false","2000","13","0.15833333333333333"
"6","70.6","false","2000","13","0.14166666666666666"
"7","70.6","false","2000","12","0.15"
"1","70.6","false","2000","13","0.075"
"8","70.6","false","2000","13","0.1"
"9","70.6","false","2000","13","0.11666666666666667"
"3","70.6","false","2000","13","0.15833333333333333"
"5","70.6","false","2000","14","0.2"
"10","70.6","false","2000","14","0.15"
"2","70.6","false","2000","13","0.21666666666666667"
"4","70.6","false","2000","14","0.15833333333333333"
"7","70.6","false","2000","13","0.15"
"1","70.6","false","2000","14","0.08333333333333333"
"6","70.6","false","2000","14","0.19166666666666668"
"9","70.6","false","2000","14","0.11666666666666667"
"8","70.6","false","2000","14","0.1"
"5","70.6","false","2000","15","0.21666666666666667"
"10","70.6","false","2000","15","0.175"
"3","70.6","false","2000","14","0.15833333333333333"
"2","70.6","false","2000","14","0.225"
"4","70.6","false","2000","15","0.16666666666666666"
"6","70.6","false","2000","15","0.20833333333333334"
"7","70.6","false","2000","14","0.15833333333333333"
"1","70.6","false","2000","15","0.09166666666666666"
"9","70.6","false","2000","15","0.13333333333333333"
"8","70.6","false","2000","15","0.10833333333333334"
"5","70.6","false","2000","16","0.24166666666666667"
"10","70.6","false","2000","16","0.18333333333333332"
"3","70.6","false","2000","15","0.16666666666666666"
"4","70.6","false","2000","16","0.175"
"2","70.6","false","2000","15","0.24166666666666667"
"6","70.6","false","2000","16","0.21666666666666667"
"7","70.6","false","2000","15","0.15833333333333333"
"8","70.6","false","2000","16","0.11666666666666667"
"9","70.6","false","2000","16","0.14166666666666666"
"1","70.6","false","2000","16","0.15833333333333333"
"10","70.6","false","2000","17","0.19166666666666668"
"5","70.6","false","2000","17","0.26666666666666666"
"4","70.6","false","2000","17","0.175"
"2","70.6","false","2000","16","0.25"
"3","70.6","false","2000","16","0.19166666666666668"
"6","70.6","false","2000","17","0.21666666666666667"
"7","70.6","false","2000","16","0.18333333333333332"
"9","70.6","false","2000","17","0.15"
"1","70.6","false","2000","17","0.18333333333333332"
"10","70.6","false","2000","18","0.19166666666666668"
"8","70.6","false","2000","17","0.13333333333333333"
"2","70.6","false","2000","17","0.26666666666666666"
"5","70.6","false","2000","18","0.2833333333333333"
"4","70.6","false","2000","18","0.19166666666666668"
"6","70.6","false","2000","18","0.225"
"3","70.6","false","2000","17","0.19166666666666668"
"9","70.6","false","2000","18","0.15"
"1","70.6","false","2000","18","0.19166666666666668"
"10","70.6","false","2000","19","0.20833333333333334"
"8","70.6","false","2000","18","0.14166666666666666"
"7","70.6","false","2000","17","0.21666666666666667"
"2","70.6","false","2000","18","0.2833333333333333"
"5","70.6","false","2000","19","0.2916666666666667"
"3","70.6","false","2000","18","0.2"
"6","70.6","false","2000","19","0.23333333333333334"
"4","70.6","false","2000","19","0.19166666666666668"
"9","70.6","false","2000","19","0.16666666666666666"
"10","70.6","false","2000","20","0.24166666666666667"
"1","70.6","false","2000","19","0.2"
"8","70.6","false","2000","19","0.15"
"7","70.6","false","2000","18","0.21666666666666667"
"2","70.6","false","2000","19","0.2833333333333333"
"3","70.6","false","2000","19","0.21666666666666667"
"5","70.6","false","2000","20","0.2916666666666667"
"6","70.6","false","2000","20","0.24166666666666667"
"4","70.6","false","2000","20","0.2"
"9","70.6","false","2000","20","0.20833333333333334"
"10","70.6","false","2000","21","0.25833333333333336"
"1","70.6","false","2000","20","0.20833333333333334"
"7","70.6","false","2000","19","0.225"
"3","70.6","false","2000","20","0.23333333333333334"
"2","70.6","false","2000","20","0.2833333333333333"
"8","70.6","false","2000","20","0.15"
"6","70.6","false","2000","21","0.2833333333333333"
"5","70.6","false","2000","21","0.30833333333333335"
"4","70.6","false","2000","21","0.21666666666666667"
"9","70.6","false","2000","21","0.225"
"1","70.6","false","2000","21","0.225"
"7","70.6","false","2000","20","0.24166666666666667"
"3","70.6","false","2000","21","0.24166666666666667"
"10","70.6","false","2000","22","0.26666666666666666"
"8","70.6","false","2000","21","0.18333333333333332"
"2","70.6","false","2000","21","0.31666666666666665"
"4","70.6","false","2000","22","0.225"
"6","70.6","false","2000","22","0.30833333333333335"
"5","70.6","false","2000","22","0.31666666666666665"
"9","70.6","false","2000","22","0.24166666666666667"
"1","70.6","false","2000","22","0.225"
"10","70.6","false","2000","23","0.3"
"2","70.6","false","2000","22","0.3333333333333333"
"3","70.6","false","2000","22","0.25833333333333336"
"7","70.6","false","2000","21","0.25"
"8","70.6","false","2000","22","0.2"
"4","70.6","false","2000","23","0.25833333333333336"
"6","70.6","false","2000","23","0.35"
"5","70.6","false","2000","23","0.36666666666666664"
"9","70.6","false","2000","23","0.275"
"2","70.6","false","2000","23","0.35"
"10","70.6","false","2000","24","0.31666666666666665"
"3","70.6","false","2000","23","0.26666666666666666"
"1","70.6","false","2000","23","0.225"
"7","70.6","false","2000","22","0.275"
"8","70.6","false","2000","23","0.21666666666666667"
"6","70.6","false","2000","24","0.35"
